branch_id,college_code,branch_name
0613999510,06139,Artificial Intelligence and Data Science
0614119110,06141,Civil Engineering
0614124510,06141,Computer Engineering
0614124610,06141,Information Technology
0614126210,06141,Computer Science and Business Systems
0614129310,06141,Electrical Engineering
0614137210,06141,Electronics and Telecommunication Engg
0614161210,06141,Mechanical Engineering
0614191610,06141,Automation and Robotics
0614419110,06144,Civil Engineering
0614424510,06144,Computer Engineering
0614424610,06144,Information Technology
0614437210,06144,Electronics and Telecommunication Engg
0614461210,06144,Mechanical Engineering
0614492110,06144,Artificial Intelligence and Machine Learning
0614499510,06144,Artificial Intelligence and Data Science
0614524510,06145,Computer Engineering
0614524610,06145,Information Technology
0614526310,06145,Artificial Intelligence (AI) and Data Science
0614529310,06145,Electrical Engineering
0614537210,06145,Electronics and Telecommunication Engg
0614561210,06145,Mechanical Engineering
0614619110,06146,Civil Engineering
0614624510,06146,Computer Engineering
0614624610,06146,Information Technology
0614637210,06146,Electronics and Telecommunication Engg
0614650710,06146,Chemical Engineering
0614661210,06146,Mechanical Engineering
0614691110,06146,Computer Science and Engineering(Artificial Intelligence and Machine Learning)
0614691210,06146,Computer Science and Engineering(Data Science)
0614692710,06146,Computer Engineering (Software Engineering)
0614919110,06149,Civil Engineering
0614924510,06149,Computer Engineering
0614924610,06149,Information Technology
0614925310,06149,Internet of Things (IoT)
0614937210,06149,Electronics and Telecommunication Engg
0614961210,06149,Mechanical Engineering
0614984410,06149,Electronics and Computer Engineering
0614992110,06149,Artificial Intelligence and Machine Learning
0614999510,06149,Artificial Intelligence and Data Science
0615519110,06155,Civil Engineering
0615524510,06155,Computer Engineering
0615524610,06155,Information Technology
0615526010,06155,Computer Science and Engineering (Cyber Security)
0615529310,06155,Electrical Engineering
0615537210,06155,Electronics and Telecommunication Engg
0615561210,06155,Mechanical Engineering
0615591110,06155,Computer Science and Engineering(Artificial Intelligence and Machine Learning)
0615591210,06155,Computer Science and Engineering(Data Science)
0615591310,06155,Computer Science and Engineering (Artificial Intelligence)
0615624510,06156,Computer Engineering
0615624610,06156,Information Technology
0615629310,06156,Electrical Engineering
0615637210,06156,Electronics and Telecommunication Engg
0615661210,06156,Mechanical Engineering
0615699510,06156,Artificial Intelligence and Data Science
0617519110,06175,Civil Engineering
0617524510,06175,Computer Engineering
0617524610,06175,Information Technology
0617537210,06175,Electronics and Telecommunication Engg
0617561210,06175,Mechanical Engineering
0617591110,06175,Computer Science and Engineering(Artificial Intelligence and Machine Learning)
0617708210,06177,Bio Technology
0617719110,06177,Civil Engineering
0617724510,06177,Computer Engineering
0617724610,06177,Information Technology
0617737210,06177,Electronics and Telecommunication Engg
0617750710,06177,Chemical Engineering
0617761210,06177,Mechanical Engineering
0617824510,06178,Computer Engineering
0617824610,06178,Information Technology
0617837210,06178,Electronics and Telecommunication Engg
0617861210,06178,Mechanical Engineering
0617924510,06179,Computer Engineering
0617924610,06179,Information Technology
0617937210,06179,Electronics and Telecommunication Engg
0617961210,06179,Mechanical Engineering
0617999510,06179,Artificial Intelligence and Data Science
0618219110,06182,Civil Engineering
0618224510,06182,Computer Engineering
0618224610,06182,Information Technology
0618237210,06182,Electronics and Telecommunication Engg
0618261210,06182,Mechanical Engineering
0618324510,06183,Computer Engineering
0618337210,06183,Electronics and Telecommunication Engg
0618361210,06183,Mechanical Engineering
0618419110,06184,Civil Engineering
0618424510,06184,Computer Engineering
0618424610,06184,Information Technology
0618429310,06184,Electrical Engineering
0618437210,06184,Electronics and Telecommunication Engg
0618461210,06184,Mechanical Engineering
0618524510,06185,Computer Engineering
0618524610,06185,Information Technology
0618529310,06185,Electrical Engineering
0618537210,06185,Electronics and Telecommunication Engg
0618561210,06185,Mechanical Engineering
0618719110,06187,Civil Engineering
0618724510,06187,Computer Engineering
0618724610,06187,Information Technology
0618737210,06187,Electronics and Telecommunication Engg
0618761210,06187,Mechanical Engineering
0620319110,06203,Civil Engineering
0620324510,06203,Computer Engineering
0620326610,06203,Robotics and Artificial Intelligence
0620361210,06203,Mechanical Engineering
0620362410,06203,Mechatronics Engineering
0620399510,06203,Artificial Intelligence and Data Science
0620624510,06206,Computer Engineering
0620624610,06206,Information Technology
0620637210,06206,Electronics and Telecommunication Engg
0620661210,06206,Mechanical Engineering
0620699510,06206,Artificial Intelligence and Data Science
0620719110,06207,Civil Engineering
0620724510,06207,Computer Engineering
0620724610,06207,Information Technology
0620729310,06207,Electrical Engineering
0620737210,06207,Electronics and Telecommunication Engg
0620746610,06207,Instrumentation Engineering
0620761210,06207,Mechanical Engineering
0620791610,06207,Automation and Robotics
0620799510,06207,Artificial Intelligence and Data Science
0621419110,06214,Civil Engineering
0621421910,06214,Robotics and Automation
0621424510,06214,Computer Engineering
0621429310,06214,Electrical Engineering
0621437210,06214,Electronics and Telecommunication Engg
0621456810,06214,Computer Science and Information Technology
0621461210,06214,Mechanical Engineering
0621491110,06214,Computer Science and Engineering(Artificial Intelligence and Machine Learning)
0621719110,06217,Civil Engineering
0621724210,06217,Computer Science and Engineering
0621726310,06217,Artificial Intelligence (AI) and Data Science
0621729310,06217,Electrical Engineering
0621737210,06217,Electronics and Telecommunication Engg
0621761210,06217,Mechanical Engineering
0621784410,06217,Electronics and Computer Engineering
0621792110,06217,Artificial Intelligence and Machine Learning
0621919110,06219,Civil Engineering
0621924210,06219,Computer Science and Engineering
0621929310,06219,Electrical Engineering
0621937210,06219,Electronics and Telecommunication Engg
0621946110,06219,Bio Medical Engineering
0622019110,06220,Civil Engineering
0622024210,06220,Computer Science and Engineering
0622029310,06220,Electrical Engineering
0622037210,06220,Electronics and Telecommunication Engg
0622061210,06220,Mechanical Engineering
0622219110,06222,Civil Engineering
0622224210,06222,Computer Science and Engineering
0622226310,06222,Artificial Intelligence (AI) and Data Science
0622229310,06222,Electrical Engineering
0622237210,06222,Electronics and Telecommunication Engg
0622246510,06222,Technical Textiles
0622257010,06222,Fashion Technology
0622261210,06222,Mechanical Engineering
0622288610,06222,Man Made Textile Technology
0622289010,06222,Textile Chemistry
0622289610,06222,Textile Technology
0622291110,06222,Computer Science and Engineering(Artificial Intelligence and Machine Learning)
0622319110,06223,Civil Engineering
0622324210,06223,Computer Science and Engineering
0622329310,06223,Electrical Engineering
0622337210,06223,Electronics and Telecommunication Engg
0622361210,06223,Mechanical Engineering
0622399510,06223,Artificial Intelligence and Data Science
0625019110,06250,Civil Engineering
0625024210,06250,Computer Science and Engineering
0625037210,06250,Electronics and Telecommunication Engg
0625050710,06250,Chemical Engineering
0625061210,06250,Mechanical Engineering
0625091110,06250,Computer Science and Engineering(Artificial Intelligence and Machine Learning)
0625091210,06250,Computer Science and Engineering(Data Science)
0626519110,06265,Civil Engineering
0626524210,06265,Computer Science and Engineering
0626524610,06265,Information Technology
0626537210,06265,Electronics and Telecommunication Engg
0626561510,06265,Mechanical & Automation Engineering
0626584410,06265,Electronics and Computer Engineering
0626708210,06267,Bio Technology
0626719110,06267,Civil Engineering
0626724210,06267,Computer Science and Engineering
0626726210,06267,Computer Science and Business Systems
0626729310,06267,Electrical Engineering
0626737210,06267,Electronics and Telecommunication Engg
0626761210,06267,Mechanical Engineering
0626791110,06267,Computer Science and Engineering(Artificial Intelligence and Machine Learning)
0626792210,06267,Civil and Environmental Engineering
0626819110,06268,Civil Engineering
0626824210,06268,Computer Science and Engineering
0626826210,06268,Computer Science and Business Systems
0626837210,06268,Electronics and Telecommunication Engg
0626850710,06268,Chemical Engineering
0626861210,06268,Mechanical Engineering
0626919110,06269,Civil Engineering
0626924210,06269,Computer Science and Engineering
0626937210,06269,Electronics and Telecommunication Engg
0626946410,06269,Instrumentation and Control Engineering
0626950710,06269,Chemical Engineering
0626961210,06269,Mechanical Engineering
0626990010,06269,Electronics and Computer Science
0626992510,06269,Computer Science and Engineering (Artificial Intelligence and Data Science)
0626992610,06269,Electrical and Computer Engineering
0627019110,06270,Civil Engineering
0627024210,06270,Computer Science and Engineering
0627037210,06270,Electronics and Telecommunication Engg
0627061210,06270,Mechanical Engineering
0627099510,06270,Artificial Intelligence and Data Science
0627124510,06271,Computer Engineering
0627124610,06271,Information Technology
0627126310,06271,Artificial Intelligence (AI) and Data Science
0627137210,06271,Electronics and Telecommunication Engg
0627184410,06271,Electronics and Computer Engineering
0627219110,06272,Civil Engineering
0627221910,06272,Robotics and Automation
0627224510,06272,Computer Engineering
0627224610,06272,Information Technology
0627237210,06272,Electronics and Telecommunication Engg
0627246610,06272,Instrumentation Engineering
0627261210,06272,Mechanical Engineering
0627299510,06272,Artificial Intelligence and Data Science
0627319110,06273,Civil Engineering
0627324510,06273,Computer Engineering
0627324610,06273,Information Technology
0627337210,06273,Electronics and Telecommunication Engg
0627346410,06273,Instrumentation and Control Engineering
0627361210,06273,Mechanical Engineering
0627391110,06273,Computer Science and Engineering(Artificial Intelligence and Machine Learning)
0627391210,06273,Computer Science and Engineering(Data Science)
0627391310,06273,Computer Science and Engineering (Artificial Intelligence)
0627392010,06273,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain
0627392710,06273,Computer Engineering (Software Engineering)
0627399510,06273,Artificial Intelligence and Data Science
0627424510,06274,Computer Engineering
0627424610,06274,Information Technology
0627429310,06274,Electrical Engineering
0627437210,06274,Electronics and Telecommunication Engg
0627461210,06274,Mechanical Engineering
0627484110,06274,Printing and Packing Technology
0627499510,06274,Artificial Intelligence and Data Science
0627519110,06275,Civil Engineering
0627524510,06275,Computer Engineering
0627524610,06275,Information Technology
0627529310,06275,Electrical Engineering
0627537210,06275,Electronics and Telecommunication Engg
0627561210,06275,Mechanical Engineering
0627562410,06275,Mechatronics Engineering
0627719110,06277,Civil Engineering
0627724210,06277,Computer Science and Engineering
0627724610,06277,Information Technology
0627726310,06277,Artificial Intelligence (AI) and Data Science
0627737210,06277,Electronics and Telecommunication Engg
0627761210,06277,Mechanical Engineering
0627819110,06278,Civil Engineering
0627821910,06278,Robotics and Automation
0627824510,06278,Computer Engineering
0627829310,06278,Electrical Engineering
0627837210,06278,Electronics and Telecommunication Engg
0627837810,06278,Electronics Engineering ( VLSI Design and Technology)
0627850710,06278,Chemical Engineering
0627861210,06278,Mechanical Engineering
0627862510,06278,Mechanical Engineering[Sandwich]
0627892110,06278,Artificial Intelligence and Machine Learning
0628124510,06281,Computer Engineering
0628137210,06281,Electronics and Telecommunication Engg
0628161210,06281,Mechanical Engineering
0628191610,06281,Automation and Robotics
0628224510,06282,Computer Engineering
0628224610,06282,Information Technology
0628229310,06282,Electrical Engineering
0628237210,06282,Electronics and Telecommunication Engg
0628246610,06282,Instrumentation Engineering
0628299510,06282,Artificial Intelligence and Data Science
0628300210,06283,Aeronautical Engineering
0628319110,06283,Civil Engineering
0628324210,06283,Computer Science and Engineering
0628326310,06283,Artificial Intelligence (AI) and Data Science
0628329310,06283,Electrical Engineering
0628350310,06283,Food Technology
0628361210,06283,Mechanical Engineering
0628392010,06283,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain
0628419110,06284,Civil Engineering
0628424510,06284,Computer Engineering
0628424610,06284,Information Technology
0628429310,06284,Electrical Engineering
0628437210,06284,Electronics and Telecommunication Engg
0628461210,06284,Mechanical Engineering
0628499510,06284,Artificial Intelligence and Data Science
0628819110,06288,Civil Engineering
0628824210,06288,Computer Science and Engineering
0628837210,06288,Electronics and Telecommunication Engg
0628861210,06288,Mechanical Engineering
0628891110,06288,Computer Science and Engineering(Artificial Intelligence and Machine Learning)
0629324210,06293,Computer Science and Engineering
0629329310,06293,Electrical Engineering
0629337210,06293,Electronics and Telecommunication Engg
0629361210,06293,Mechanical Engineering
0629819110,06298,Civil Engineering
0629821910,06298,Robotics and Automation
0629824510,06298,Computer Engineering
0629824610,06298,Information Technology
0629829310,06298,Electrical Engineering
0629837210,06298,Electronics and Telecommunication Engg
0629861210,06298,Mechanical Engineering
0629884410,06298,Electronics and Computer Engineering
0629892110,06298,Artificial Intelligence and Machine Learning
0629899510,06298,Artificial Intelligence and Data Science
0630319110,06303,Civil Engineering
0630324210,06303,Computer Science and Engineering
0630337210,06303,Electronics and Telecommunication Engg
0630361210,06303,Mechanical Engineering
0630399510,06303,Artificial Intelligence and Data Science
0630424210,06304,Computer Science and Engineering
0630429310,06304,Electrical Engineering
0630437210,06304,Electronics and Telecommunication Engg
0630461210,06304,Mechanical Engineering
0630492110,06304,Artificial Intelligence and Machine Learning
0630492610,06304,Electrical and Computer Engineering
0630519110,06305,Civil Engineering
0630524210,06305,Computer Science and Engineering
0630524610,06305,Information Technology
0630724510,06307,Computer Engineering
0630724610,06307,Information Technology
0630737210,06307,Electronics and Telecommunication Engg
0630760210,06307,Automobile Engineering
0630819110,06308,Civil Engineering
0630824510,06308,Computer Engineering
0630837210,06308,Electronics and Telecommunication Engg
0630861210,06308,Mechanical Engineering
0631024210,06310,Computer Science and Engineering
0631024510,06310,Computer Engineering
0631024610,06310,Information Technology
0631037210,06310,Electronics and Telecommunication Engg
0631061210,06310,Mechanical Engineering
0631091310,06310,Computer Science and Engineering (Artificial Intelligence)
0631099510,06310,Artificial Intelligence and Data Science
0631124510,06311,Computer Engineering
0631124610,06311,Information Technology
0631129310,06311,Electrical Engineering
0631137210,06311,Electronics and Telecommunication Engg
0631161210,06311,Mechanical Engineering
0631319110,06313,Civil Engineering
0631324510,06313,Computer Engineering
0631329310,06313,Electrical Engineering
0631337210,06313,Electronics and Telecommunication Engg
0631361210,06313,Mechanical Engineering
0631519110,06315,Civil Engineering
0631524210,06315,Computer Science and Engineering
0631529310,06315,Electrical Engineering
0631561210,06315,Mechanical Engineering
0631584410,06315,Electronics and Computer Engineering
0631592110,06315,Artificial Intelligence and Machine Learning
0631719110,06317,Civil Engineering
0631724210,06317,Computer Science and Engineering
0631729310,06317,Electrical Engineering
0631761210,06317,Mechanical Engineering
0631762410,06317,Mechatronics Engineering
0631784410,06317,Electronics and Computer Engineering
0631791610,06317,Automation and Robotics
0631799510,06317,Artificial Intelligence and Data Science
0631824210,06318,Computer Science and Engineering
0631826310,06318,Artificial Intelligence (AI) and Data Science
0631829310,06318,Electrical Engineering
0631861210,06318,Mechanical Engineering
0631919110,06319,Civil Engineering
0631924510,06319,Computer Engineering
0631924610,06319,Information Technology
0631926310,06319,Artificial Intelligence (AI) and Data Science
0631929310,06319,Electrical Engineering
0631937210,06319,Electronics and Telecommunication Engg
0631961210,06319,Mechanical Engineering
0632019110,06320,Civil Engineering
0632024510,06320,Computer Engineering
0632029310,06320,Electrical Engineering
0632037210,06320,Electronics and Telecommunication Engg
0632037810,06320,Electronics Engineering ( VLSI Design and Technology)
0632061210,06320,Mechanical Engineering
0632092810,06320,Electronics and Communication(Advanced Communication Technology)
0632119110,06321,Civil Engineering
0632124210,06321,Computer Science and Engineering
0632129310,06321,Electrical Engineering
0632137210,06321,Electronics and Telecommunication Engg
0632161210,06321,Mechanical Engineering
0632199510,06321,Artificial Intelligence and Data Science
0632224510,06322,Computer Engineering
0632237210,06322,Electronics and Telecommunication Engg
0632261210,06322,Mechanical Engineering
0632292110,06322,Artificial Intelligence and Machine Learning
0632419110,06324,Civil Engineering
0632424510,06324,Computer Engineering
0632426310,06324,Artificial Intelligence (AI) and Data Science
0632437210,06324,Electronics and Telecommunication Engg
0632461210,06324,Mechanical Engineering
0632519110,06325,Civil Engineering
0632524510,06325,Computer Engineering
0632525710,06325,Computer Science and Design
0632529310,06325,Electrical Engineering
0632537210,06325,Electronics and Telecommunication Engg
0632537810,06325,Electronics Engineering ( VLSI Design and Technology)
0632561210,06325,Mechanical Engineering
0632592110,06325,Artificial Intelligence and Machine Learning
0632593310,06325,Electronics and Communication (Advanced Communication Technology)
0632619110,06326,Civil Engineering
0632624210,06326,Computer Science and Engineering
0632637210,06326,Electronics and Telecommunication Engg
0632661210,06326,Mechanical Engineering
0640224210,06402,Computer Science and Engineering
0640225910,06402,Mechanical and Mechatronics Engineering (Additive Manufacturing)
0640257310,06402,"Electrical, Electronics and Power"
0640291110,06402,Computer Science and Engineering(Artificial Intelligence and Machine Learning)
0644419110,06444,Civil Engineering
0644424510,06444,Computer Engineering
0644461210,06444,Mechanical Engineering
0646619110,06466,Civil Engineering
0646624210,06466,Computer Science and Engineering
0646629310,06466,Electrical Engineering
0646661210,06466,Mechanical Engineering
0646824210,06468,Computer Science and Engineering
0646829310,06468,Electrical Engineering
0646837210,06468,Electronics and Telecommunication Engg
0646884410,06468,Electronics and Computer Engineering
0646891110,06468,Computer Science and Engineering(Artificial Intelligence and Machine Learning)
0654519110,06545,Civil Engineering
0654524210,06545,Computer Science and Engineering
0654526310,06545,Artificial Intelligence (AI) and Data Science
0654537210,06545,Electronics and Telecommunication Engg
0654561210,06545,Mechanical Engineering
0660919110,06609,Civil Engineering
0660924510,06609,Computer Engineering
0660926310,06609,Artificial Intelligence (AI) and Data Science
0660937210,06609,Electronics and Telecommunication Engg
0660961210,06609,Mechanical Engineering
0662224510,06622,Computer Engineering
0662237210,06622,Electronics and Telecommunication Engg
0662237810,06622,Electronics Engineering ( VLSI Design and Technology)
0662256610,06622,Computer Science
0662261210,06622,Mechanical Engineering
0662292110,06622,Artificial Intelligence and Machine Learning
0662299510,06622,Artificial Intelligence and Data Science
0662519110,06625,Civil Engineering
0662524510,06625,Computer Engineering
0662529310,06625,Electrical Engineering
0662561210,06625,Mechanical Engineering
0662819110,06628,Civil Engineering
0662824510,06628,Computer Engineering
0662824610,06628,Information Technology
0662829310,06628,Electrical Engineering
0662861210,06628,Mechanical Engineering
0662884410,06628,Electronics and Computer Engineering
0663219110,06632,Civil Engineering
0663224510,06632,Computer Engineering
0663229310,06632,Electrical Engineering
0663237210,06632,Electronics and Telecommunication Engg
0663261210,06632,Mechanical Engineering
0663292110,06632,Artificial Intelligence and Machine Learning
0663419110,06634,Civil Engineering
0663424510,06634,Computer Engineering
0663424610,06634,Information Technology
0663437210,06634,Electronics and Telecommunication Engg
0663461210,06634,Mechanical Engineering
0663519110,06635,Civil Engineering
0663524510,06635,Computer Engineering
0663529310,06635,Electrical Engineering
0663537210,06635,Electronics and Telecommunication Engg
0663561210,06635,Mechanical Engineering
0663591210,06635,Computer Science and Engineering(Data Science)
0663592110,06635,Artificial Intelligence and Machine Learning
0664019110,06640,Civil Engineering
0664024210,06640,Computer Science and Engineering
0664029310,06640,Electrical Engineering
0664037210,06640,Electronics and Telecommunication Engg
0664061210,06640,Mechanical Engineering
0664319110,06643,Civil Engineering
0664324210,06643,Computer Science and Engineering
0664329310,06643,Electrical Engineering
0664337210,06643,Electronics and Telecommunication Engg
0664361210,06643,Mechanical Engineering
0664419110,06644,Civil Engineering
0664424510,06644,Computer Engineering
0664429310,06644,Electrical Engineering
0664437210,06644,Electronics and Telecommunication Engg
0664461210,06644,Mechanical Engineering
0664490010,06644,Electronics and Computer Science
0664491110,06644,Computer Science and Engineering(Artificial Intelligence and Machine Learning)
0664919110,06649,Civil Engineering
0664924510,06649,Computer Engineering
0664929310,06649,Electrical Engineering
0664937210,06649,Electronics and Telecommunication Engg
0664961210,06649,Mechanical Engineering
0671424210,06714,Computer Science and Engineering
0671429310,06714,Electrical Engineering
0671437210,06714,Electronics and Telecommunication Engg
0671461210,06714,Mechanical Engineering
0673219110,06732,Civil Engineering
0673224510,06732,Computer Engineering
0673237210,06732,Electronics and Telecommunication Engg
0673261210,06732,Mechanical Engineering
0673299510,06732,Artificial Intelligence and Data Science
0675424510,06754,Computer Engineering
0675424610,06754,Information Technology
0675437210,06754,Electronics and Telecommunication Engg
0675519110,06755,Civil Engineering
0675524510,06755,Computer Engineering
0675526310,06755,Artificial Intelligence (AI) and Data Science
0675537210,06755,Electronics and Telecommunication Engg
0675561210,06755,Mechanical Engineering
0675619110,06756,Civil Engineering
0675624210,06756,Computer Science and Engineering
0675629310,06756,Electrical Engineering
0675637210,06756,Electronics and Telecommunication Engg
0675661210,06756,Mechanical Engineering
0675699510,06756,Artificial Intelligence and Data Science
0675719110,06757,Civil Engineering
0675724210,06757,Computer Science and Engineering
0675726010,06757,Computer Science and Engineering (Cyber Security)
0675726310,06757,Artificial Intelligence (AI) and Data Science
0675726610,06757,Robotics and Artificial Intelligence
0675729310,06757,Electrical Engineering
0675737210,06757,Electronics and Telecommunication Engg
0675761210,06757,Mechanical Engineering
0675762410,06757,Mechatronics Engineering
0675819110,06758,Civil Engineering
0675824510,06758,Computer Engineering
0675837210,06758,Electronics and Telecommunication Engg
0675861210,06758,Mechanical Engineering
0675892110,06758,Artificial Intelligence and Machine Learning
0675899510,06758,Artificial Intelligence and Data Science
0675919110,06759,Civil Engineering
0675924510,06759,Computer Engineering
0675929310,06759,Electrical Engineering
0675961210,06759,Mechanical Engineering
0675999510,06759,Artificial Intelligence and Data Science
0676219110,06762,Civil Engineering
0676224210,06762,Computer Science and Engineering
0676229310,06762,Electrical Engineering
0676237210,06762,Electronics and Telecommunication Engg
0676261210,06762,Mechanical Engineering
0676624510,06766,Computer Engineering
0676637210,06766,Electronics and Telecommunication Engg
0676661210,06766,Mechanical Engineering
0676699510,06766,Artificial Intelligence and Data Science
0676719110,06767,Civil Engineering
0676724510,06767,Computer Engineering
0676761210,06767,Mechanical Engineering
0676791210,06767,Computer Science and Engineering(Data Science)
0676799510,06767,Artificial Intelligence and Data Science
0676824510,06768,Computer Engineering
0676861210,06768,Mechanical Engineering
0676919110,06769,Civil Engineering
0676924510,06769,Computer Engineering
0676924610,06769,Information Technology
0676937210,06769,Electronics and Telecommunication Engg
0676961210,06769,Mechanical Engineering
0677024510,06770,Computer Engineering
0677024610,06770,Information Technology
0677061210,06770,Mechanical Engineering
0677119110,06771,Civil Engineering
0677124510,06771,Computer Engineering
0677161210,06771,Mechanical Engineering
0677224510,06772,Computer Engineering
0677224610,06772,Information Technology
0677229310,06772,Electrical Engineering
0677237210,06772,Electronics and Telecommunication Engg
0677261210,06772,Mechanical Engineering
0678019110,06780,Civil Engineering
0678024210,06780,Computer Science and Engineering
0678029310,06780,Electrical Engineering
0678061210,06780,Mechanical Engineering
0678091210,06780,Computer Science and Engineering(Data Science)
0678119110,06781,Civil Engineering
0678124210,06781,Computer Science and Engineering
0678137210,06781,Electronics and Telecommunication Engg
0678219110,06782,Civil Engineering
0678224210,06782,Computer Science and Engineering
0678229310,06782,Electrical Engineering
0678237210,06782,Electronics and Telecommunication Engg
0678261210,06782,Mechanical Engineering
0678299510,06782,Artificial Intelligence and Data Science
0679419110,06794,Civil Engineering
0679424510,06794,Computer Engineering
0679424610,06794,Information Technology
0679437210,06794,Electronics and Telecommunication Engg
0679437810,06794,Electronics Engineering ( VLSI Design and Technology)
0679461210,06794,Mechanical Engineering
0679492810,06794,Electronics and Communication(Advanced Communication Technology)
0679499510,06794,Artificial Intelligence and Data Science
0679519110,06795,Civil Engineering
0679524510,06795,Computer Engineering
0679529310,06795,Electrical Engineering
0679561210,06795,Mechanical Engineering
0679619110,06796,Civil Engineering
0679624510,06796,Computer Engineering
0679637210,06796,Electronics and Telecommunication Engg
0679661210,06796,Mechanical Engineering
0679719110,06797,Civil Engineering
0679724210,06797,Computer Science and Engineering
0679725910,06797,Mechanical and Mechatronics Engineering (Additive Manufacturing)
0679729310,06797,Electrical Engineering
0679737210,06797,Electronics and Telecommunication Engg
0679924210,06799,Computer Science and Engineering
0679924510,06799,Computer Engineering
0679929310,06799,Electrical Engineering
0680319110,06803,Civil Engineering
0680324210,06803,Computer Science and Engineering
0680329310,06803,Electrical Engineering
0680337210,06803,Electronics and Telecommunication Engg
0680361210,06803,Mechanical Engineering
0680824510,06808,Computer Engineering
0680826310,06808,Artificial Intelligence (AI) and Data Science
0680837210,06808,Electronics and Telecommunication Engg
0680861210,06808,Mechanical Engineering
0681119110,06811,Civil Engineering
0681124210,06811,Computer Science and Engineering
0681129310,06811,Electrical Engineering
0681137210,06811,Electronics and Telecommunication Engg
0681161210,06811,Mechanical Engineering
0681519110,06815,Civil Engineering
0681524510,06815,Computer Engineering
0681561210,06815,Mechanical Engineering
0682219110,06822,Civil Engineering
0682224510,06822,Computer Engineering
0682224610,06822,Information Technology
0682237210,06822,Electronics and Telecommunication Engg
0682261210,06822,Mechanical Engineering
0683424510,06834,Computer Engineering
0683426310,06834,Artificial Intelligence (AI) and Data Science
0683919110,06839,Civil Engineering
0683924210,06839,Computer Science and Engineering
0683929310,06839,Electrical Engineering
0683991210,06839,Computer Science and Engineering(Data Science)
0687819110,06878,Civil Engineering
0687824210,06878,Computer Science and Engineering
0687890010,06878,Electronics and Computer Science
0687891110,06878,Computer Science and Engineering(Artificial Intelligence and Machine Learning)
0687892610,06878,Electrical and Computer Engineering
0690119110,06901,Civil Engineering
0690124210,06901,Computer Science and Engineering
0690137210,06901,Electronics and Telecommunication Engg
0690161210,06901,Mechanical Engineering
0690184410,06901,Electronics and Computer Engineering
0699124510,06991,Computer Engineering
0699156610,06991,Computer Science
0699184410,06991,Electronics and Computer Engineering
0699199510,06991,Artificial Intelligence and Data Science
